"SETTINGS_KEYSAVEFOFFSET","儲存目前攝影機設定為預設值",""
"SETTINGS_KEYSAVEFOFFSET_DETAIL","在跟隨/漫遊模式下，儲存跟隨目標的目前攝影機設定",""
"SETTINGS_KEYMOVEFORWARD","向前移動/偏移",""
"SETTINGS_KEYMOVEBACKWARD","向後移動/偏移",""
"SETTINGS_KEYMOVELEFT","向左移動/偏移",""
"SETTINGS_KEYMOVERIFHT","向右移動/偏移",""
"SETTINGS_KEYMOVEUP","向上移動/偏移",""
"SETTINGS_KEYMOVEDOWN","向下移動/偏移",""
"SETTINGS_KEYROTATELEFT","向左旋轉/查看",""
"SETTINGS_KEYROTATERIGHT","向右旋轉/檢視",""
"SETTINGS_KEYROTATEUP","向上旋轉/查看",""
"SETTINGS_KEYROTATEDOWN","向下旋轉/檢視",""
"SETTINGS_SMOOTRANSITION","啟用平滑過渡",""
"SETTINGS_SMOOTRANSITION_DETAIL","攝影機移動、旋轉或縮放時，過渡可以是平滑的或瞬時的。\n啟用此選項會使攝影機看起來有延遲。",""
"SETTINGS_TRANSITIONRATE","平滑過渡速率",""
"SETTINGS_GIVEUPTRANSITIONDISTANCE","平滑過渡的最大距離",""
"SETTINGS_GIVEUPTRANSITIONDISTANCE_DETAIL","攝影機目標位置越遠，平滑過渡需要的時間越長。\n這設定關閉平滑過渡的距離。",""
"SETTINGS_DELTAPOSMIN","平滑過渡的最小移動",""
"SETTINGS_DELTAPOSMAX","平滑過渡的最大移動",""
"SETTINGS_ROTATEMIN","平滑過渡的最小旋轉（度）",""
"SETTINGS_ROTATEMAX","平滑過渡的最大旋轉（度數）",""
"SETTINGS_MAINPANELBTNPOS","In-Game main panel button position","this setting will not displayed in the settings screen,so you can skip it"
"SETTINGS_CAMNEARCLIPPLANE","攝影機近裁切平面",""
"SETTINGS_FOVIEWSCROLLFACTOR","滾輪縮放的視野縮放因子",""
"SETTINGS_FOVIEWSCROLLFACTOR_DETAIL","調整在第一人稱攝影機中，滾輪縮放的速度",""
"SETTINGS_VEHICLEFIXEDOFFERT","車輛的攝影機固定偏移",""
"SETTINGS_MIDVEHFIXEDOFFSET","車輛中間的攝影機固定偏移",""
"SETTINGS_PEDSTRIANFIXEDOFFSET","行人的攝影機固定偏移",""
"SETTINGS_MAXEXITINGDURATION","退出第一人稱攝影機的最大持續時間",""
"SETTINGS_LODOPT","啟用LOD優化",""
"SETTINGS_LODOPT_DETAIL","當跟隨模式開啟時，進行LOD調整。\n（提高FPS，但可能會導致顯示异常）",""
"VEHICLE_AITYPE_BUS","巴士",""
"VEHICLE_AITYPE_TRAM","電車",""
"VEHICLE_AITYPE_METRO","地鐵",""
"VEHICLE_AITYPE_TRAIN","火車",""
"VEHICLE_AITYPE_FLIGHT","飛機",""
"VEHICLE_AITYPE_BLIMP","飛艇",""
"VEHICLE_AITYPE_GONDOLA","纜車",""
"VEHICLE_AITYPE_TROLLEYBUS","無軌電車",""
"VEHICLE_AITYPE_FERRY","渡輪",""
"VEHICLE_AITYPE_SHIP","船舶",""
"VEHICLE_AITYPE_HELICOPTER","直升機",""
"VEHICLE_AITYPE_MEDICAL","醫療保健",""
"VEHICLE_AITYPE_DISASTERRESPONSE","災難救援",""
"VEHICLE_AITYPE_FIREFIGHTING","消防",""
"VEHICLE_AITYPE_POLICE","警察",""
"VEHICLE_AITYPE_GARBAGE","垃圾清運",""
"VEHICLE_AITYPE_DEATHCARE","殯葬服務",""
"VEHICLE_AITYPE_MAINTENANCE","養護",""
"VEHICLE_AITYPE_POSTAL","郵遞",""
"VEHICLE_AITYPE_SNOWPLOWING","除雪",""
"VEHICLE_AITYPE_WATERPUMPING","抽水",""
"VEHICLE_AITYPE_BANK","銀行",""
"VEHICLE_AITYPE_TAXI","計程車",""
"UNKNOWN","(未知)",""
"INVALID","(無效)",""
"INFO_HUMAN_OCCUPATION","職業",""
"INFO_HUMAN_TOURIST","(旅客)",""
"INFO_HUMAN_STUDENTAT","在「{0}」上學",""
"INFO_HUMAN_WORKAT","在「{0}」上班",""
"INFO_HUMAN_UNENPLOYED","(失業)",""
"INFO_HUMAN_HOME","住址",""
"INFO_HUMAN_HOMELESS","(無家可歸)",""
"INFO_VEHICLE_OWNER","擁有者",""
"INFO_VEHICLE_LOAD","負載量",""
"INFO_VEHICLE_WORKSHIFT","輪班",""
"INFO_VEHICLE_PUBLICTRANSIT_TRANSIT","線路",""
"INFO_VEHICLE_PUBLICTRANSIT_IRREGULAR","(外部)",""
"INFO_VEHICLE_PUBLICTRANSIT_PASSENGER","乘客數",""
"INFO_VEHICLE_PUBLICTRANSIT_NEXTSTATIION","下一站",""
"INFO_VEHICLE_PUBLICTRANSIT_NEXTSTOP","下一站",""
"INFO_VEHICLE_SERVICE","服務",""
"INFO_DISTRICT","區域",""
"INFO_ROAD","路段",""
"INFO_TARGETSTATUS","使用{0} {1}",""
"INFO_VSTATUS","v/status",""
"INFO_TIME","時間：",""
"INFO_NAME","名稱",""
"INFO_STATUS","狀態",""
"FOLLOWBTN_TOOLTIP","進入跟隨模式",""
"WALKTHRUBTN_TEXT","進入漫遊模式",""
"MAINPANELBTN_TOOLTIP","第一人稱相機","That is the localized short name of this mod."
"MAINPANELBTN_EXIGMSG","按[{0}] 退出",""
"MAINPANELBTN_TOGGLEMSG","按[{0}] 切換至自由模式",""
